23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1.5,2.25,23.25,1.25,1.5,2.25
23.25,1.25,1,2.25,23.25,1.25,1,2.25
23.25,1.25,1,2.25,23.25,1.25,1,2.25
23.25,1.25,1,2.25,23.25,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,2.25,1,1.25,1,2.25
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1.25,1,1,1,1.25,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
